Time,CORE_BOTTOM:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:GUANGZHOU ANN CLG .4% CONDNS DP=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:GUANGZHOU ANN CLG .4% CONDNS DP=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:GUANGZHOU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:GUANGZHOU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
05:30:00,0.000000E+00,2.105012E+04,0.000000E+00,1.483771E+00,0.000000E+00,1.166162E+04,0.000000E+00,8.372139E-01,0.000000E+00,1.193686E+04,0.000000E+00,8.569207E-01,0.000000E+00,2.669515E+03,0.000000E+00,1.918883E-01,0.000000E+00,1.743710E+03,0.000000E+00,1.253506E-01,0.000000E+00,2.687048E+03,0.000000E+00,1.931500E-01,0.000000E+00,1.799537E+03,0.000000E+00,1.293515E-01,0.000000E+00,1.553722E+03,0.000000E+00,1.115542E-01,0.000000E+00,1.023211E+03,0.000000E+00,7.348270E-02,0.000000E+00,1.577371E+03,0.000000E+00,1.132578E-01,0.000000E+00,1.065906E+03,0.000000E+00,7.654431E-02,0.000000E+00,2.617962E+03,0.000000E+00,1.881919E-01,0.000000E+00,1.710841E+03,0.000000E+00,1.229936E-01,0.000000E+00,2.633896E+03,0.000000E+00,1.893385E-01,0.000000E+00,1.768755E+03,0.000000E+00,1.271446E-01
05:45:00,0.000000E+00,2.111846E+04,0.000000E+00,1.488587E+00,0.000000E+00,1.257864E+04,0.000000E+00,9.135872E-01,0.000000E+00,1.283923E+04,0.000000E+00,9.323970E-01,0.000000E+00,2.890987E+03,0.000000E+00,2.102456E-01,0.000000E+00,1.885900E+03,0.000000E+00,1.371572E-01,0.000000E+00,2.909168E+03,0.000000E+00,2.115670E-01,0.000000E+00,1.939905E+03,0.000000E+00,1.410622E-01,0.000000E+00,1.736463E+03,0.000000E+00,1.262852E-01,0.000000E+00,1.141216E+03,0.000000E+00,8.300803E-02,0.000000E+00,1.761034E+03,0.000000E+00,1.280731E-01,0.000000E+00,1.182675E+03,0.000000E+00,8.600753E-02,0.000000E+00,2.841946E+03,0.000000E+00,2.066987E-01,0.000000E+00,1.854583E+03,0.000000E+00,1.348919E-01,0.000000E+00,2.858483E+03,0.000000E+00,2.079008E-01,0.000000E+00,1.910712E+03,0.000000E+00,1.389511E-01
06:00:00,0.000000E+00,2.118557E+04,0.000000E+00,1.493318E+00,0.000000E+00,1.332842E+04,0.000000E+00,9.773261E-01,0.000000E+00,1.357124E+04,0.000000E+00,9.949931E-01,0.000000E+00,3.073216E+03,0.000000E+00,2.256299E-01,0.000000E+00,2.002971E+03,0.000000E+00,1.470601E-01,0.000000E+00,3.092075E+03,0.000000E+00,2.270136E-01,0.000000E+00,2.055119E+03,0.000000E+00,1.508647E-01,0.000000E+00,1.879097E+03,0.000000E+00,1.379758E-01,0.000000E+00,1.233948E+03,0.000000E+00,9.061706E-02,0.000000E+00,1.904749E+03,0.000000E+00,1.398603E-01,0.000000E+00,1.274366E+03,0.000000E+00,9.356786E-02,0.000000E+00,3.027217E+03,0.000000E+00,2.222751E-01,0.000000E+00,1.973547E+03,0.000000E+00,1.449136E-01,0.000000E+00,3.044381E+03,0.000000E+00,2.235344E-01,0.000000E+00,2.027833E+03,0.000000E+00,1.488749E-01
06:15:00,0.000000E+00,2.152970E+04,0.000000E+00,1.517575E+00,0.000000E+00,1.527102E+04,0.000000E+00,1.138737E+00,0.000000E+00,1.549530E+04,0.000000E+00,1.155238E+00,0.000000E+00,3.530100E+03,0.000000E+00,2.635414E-01,0.000000E+00,2.292834E+03,0.000000E+00,1.711592E-01,0.000000E+00,3.548638E+03,0.000000E+00,2.649160E-01,0.000000E+00,2.346154E+03,0.000000E+00,1.751139E-01,0.000000E+00,2.264716E+03,0.000000E+00,1.692503E-01,0.000000E+00,1.481067E+03,0.000000E+00,1.106859E-01,0.000000E+00,2.292407E+03,0.000000E+00,1.713169E-01,0.000000E+00,1.523718E+03,0.000000E+00,1.138560E-01,0.000000E+00,3.488120E+03,0.000000E+00,2.604474E-01,0.000000E+00,2.265943E+03,0.000000E+00,1.691768E-01,0.000000E+00,3.504879E+03,0.000000E+00,2.616897E-01,0.000000E+00,2.321439E+03,0.000000E+00,1.732930E-01
06:30:00,0.000000E+00,2.386531E+04,0.000000E+00,1.709120E+00,1.733323E+02,1.657833E+04,8.271991E-03,1.256172E+00,1.562439E+03,1.677951E+04,7.140058E-02,1.271153E+00,8.387768E+02,3.858714E+03,3.687471E-02,2.927291E-01,5.389329E+02,2.510060E+03,2.358317E-02,1.904331E-01,8.224623E+02,3.868539E+03,3.603668E-02,2.934238E-01,5.389116E+02,2.558040E+03,2.358224E-02,1.940255E-01,3.785949E+02,2.537688E+03,1.737651E-02,1.927309E-01,2.620063E+02,1.664248E+03,1.198966E-02,1.264239E-01,3.871801E+02,2.558161E+03,1.775016E-02,1.942439E-01,2.620067E+02,1.702079E+03,1.198967E-02,1.292569E-01,5.398177E+02,3.821539E+03,2.434880E-02,2.899591E-01,3.665075E+02,2.486275E+03,1.648574E-02,1.886608E-01,5.462249E+02,3.829493E+03,2.461819E-02,2.905123E-01,3.665025E+02,2.536347E+03,1.648552E-02,1.924104E-01
06:45:00,0.000000E+00,2.482387E+04,0.000000E+00,1.812004E+00,1.733323E+02,1.820986E+04,8.271991E-03,1.399772E+00,1.562439E+03,1.838517E+04,7.140058E-02,1.412990E+00,1.008166E+03,4.263609E+03,4.501741E-02,3.280598E-01,6.588293E+02,2.812235E+03,2.934669E-02,2.165394E-01,9.907133E+02,4.248686E+03,4.412465E-02,3.267869E-01,6.588188E+02,2.805260E+03,2.934628E-02,2.157813E-01,3.851620E+02,2.896859E+03,1.769221E-02,2.231461E-01,2.746653E+02,1.935888E+03,1.259820E-02,1.492733E-01,3.968389E+02,2.892429E+03,1.821447E-02,2.226850E-01,2.746750E+02,1.920954E+03,1.259866E-02,1.479161E-01,5.784971E+02,4.231793E+03,2.620817E-02,3.256623E-01,4.032014E+02,2.792147E+03,1.824966E-02,2.150270E-01,5.878848E+02,4.214869E+03,2.662083E-02,3.242354E-01,4.032074E+02,2.786890E+03,1.824996E-02,2.143983E-01
07:00:00,0.000000E+00,2.664581E+04,0.000000E+00,1.984331E+00,2.308859E+02,1.971954E+04,1.104600E-02,1.533706E+00,2.600339E+03,1.986865E+04,1.214562E-01,1.545116E+00,1.617178E+03,4.666578E+03,7.429262E-02,3.632496E-01,1.065876E+03,3.152059E+03,4.891335E-02,2.456779E-01,1.606661E+03,4.608179E+03,7.373332E-02,3.585046E-01,1.065857E+03,3.038791E+03,4.891253E-02,2.364418E-01,6.369576E+02,3.252792E+03,2.979651E-02,2.533117E-01,4.513849E+02,2.245157E+03,2.109343E-02,1.751517E-01,6.572780E+02,3.207682E+03,3.073428E-02,2.496092E-01,4.513960E+02,2.127056E+03,2.109395E-02,1.655531E-01,9.438976E+02,4.640221E+03,4.377352E-02,3.612365E-01,6.538791E+02,3.135980E+03,3.030005E-02,2.444528E-01,9.598298E+02,4.579664E+03,4.450078E-02,3.563232E-01,6.538838E+02,3.023761E+03,3.030029E-02,2.352950E-01
07:15:00,8.363540E+02,2.961324E+04,4.114072E-02,2.269259E+00,1.496979E+03,2.141785E+04,7.191956E-02,1.702593E+00,5.031394E+03,2.153657E+04,2.417453E-01,1.711795E+00,2.530703E+03,5.152847E+03,1.200243E-01,4.101683E-01,1.666984E+03,3.599794E+03,7.902273E-02,2.872941E-01,2.525433E+03,5.032194E+03,1.197316E-01,4.001863E-01,1.666951E+03,3.311288E+03,7.902123E-02,2.633202E-01,1.191840E+03,3.712770E+03,5.731478E-02,2.961776E-01,8.236804E+02,2.677725E+03,3.958677E-02,2.143181E-01,1.220749E+03,3.606856E+03,5.869112E-02,2.873611E-01,8.236869E+02,2.385911E+03,3.958709E-02,1.900758E-01,1.618889E+03,5.133167E+03,7.740402E-02,4.086505E-01,1.103273E+03,3.588745E+03,5.270907E-02,2.864500E-01,1.641346E+03,5.010160E+03,7.846212E-02,3.984812E-01,1.103270E+03,3.300212E+03,5.270893E-02,2.624672E-01
07:30:00,8.363540E+02,3.161542E+04,4.114072E-02,2.489591E+00,1.496979E+03,2.305666E+04,7.191956E-02,1.864568E+00,6.072065E+03,2.315652E+04,2.954587E-01,1.872466E+00,3.152053E+03,5.656287E+03,1.520936E-01,4.587923E-01,2.081912E+03,4.119125E+03,1.004381E-01,3.357271E-01,3.151350E+03,5.461899E+03,1.520366E-01,4.423910E-01,2.081878E+03,3.587059E+03,1.004365E-01,2.905266E-01,1.484141E+03,4.204985E+03,7.240128E-02,3.417099E-01,1.029943E+03,3.189224E+03,5.023260E-02,2.607249E-01,1.521448E+03,4.026468E+03,7.421108E-02,3.265928E-01,1.029958E+03,2.654670E+03,5.023332E-02,2.153186E-01,2.023264E+03,5.641073E+03,9.827482E-02,4.575974E-01,1.381998E+03,4.111980E+03,6.709472E-02,3.351808E-01,2.051984E+03,5.444129E+03,9.965616E-02,4.409885E-01,1.382000E+03,3.578554E+03,6.709485E-02,2.898584E-01
07:45:00,1.349351E+03,3.401135E+04,6.788143E-02,2.744579E+00,2.626467E+03,2.459922E+04,1.304861E-01,2.024309E+00,7.946196E+03,2.469405E+04,3.921904E-01,2.032055E+00,3.892692E+03,6.161128E+03,1.903185E-01,5.087535E-01,2.570162E+03,4.689309E+03,1.256370E-01,3.893758E-01,3.896161E+03,5.890157E+03,1.904769E-01,4.856815E-01,2.570118E+03,3.861897E+03,1.256349E-01,3.184034E-01,1.943478E+03,4.684123E+03,9.610850E-02,3.875356E-01,1.338090E+03,3.742020E+03,6.613656E-02,3.116397E-01,1.987818E+03,4.431409E+03,9.828124E-02,3.659672E-01,1.338103E+03,2.915418E+03,6.613717E-02,2.407327E-01,2.575023E+03,6.147415E+03,1.267516E-01,5.076329E-01,1.749965E+03,4.684349E+03,8.608574E-02,3.889837E-01,2.608952E+03,5.873786E+03,1.284017E-01,4.843417E-01,1.749962E+03,3.854124E+03,8.608564E-02,3.177657E-01
08:00:00,1.856033E+03,3.623651E+04,9.403805E-02,2.984779E+00,3.440840E+03,2.613551E+04,1.725264E-01,2.181723E+00,9.494603E+03,2.624302E+04,4.721102E-01,2.190809E+00,4.557058E+03,6.687384E+03,2.246066E-01,5.601517E-01,3.008811E+03,5.322249E+03,1.482758E-01,4.482355E-01,4.564572E+03,6.339578E+03,2.249737E-01,5.303873E-01,3.008760E+03,4.150339E+03,1.482734E-01,3.471848E-01,2.334028E+03,5.183537E+03,1.162650E-01,4.346839E-01,1.602368E+03,4.355620E+03,7.977608E-02,3.675901E-01,2.385511E+03,4.856718E+03,1.188064E-01,4.066742E-01,1.602380E+03,3.188493E+03,7.977670E-02,2.669395E-01,3.058081E+03,6.671362E+03,1.516822E-01,5.587828E-01,2.074045E+03,5.317184E+03,1.028115E-01,4.478040E-01,3.097295E+03,6.320930E+03,1.536051E-01,5.287993E-01,2.074041E+03,4.140949E+03,1.028113E-01,3.463787E-01
08:15:00,2.240002E+03,3.812158E+04,1.138563E-01,3.200086E+00,4.203147E+03,2.642136E+04,2.118725E-01,2.236629E+00,1.098196E+04,2.656086E+04,5.488786E-01,2.248667E+00,5.193660E+03,6.945216E+03,2.574626E-01,5.895895E-01,3.428888E+03,5.823845E+03,1.699566E-01,4.965361E-01,5.205070E+03,6.524018E+03,2.580307E-01,5.534186E-01,3.428831E+03,4.268574E+03,1.699538E-01,3.620164E-01,2.711334E+03,5.444168E+03,1.357384E-01,4.626309E-01,1.857268E+03,4.854778E+03,9.293187E-02,4.145830E-01,2.769676E+03,5.044933E+03,1.386338E-01,4.283265E-01,1.857281E+03,3.308108E+03,9.293250E-02,2.807904E-01,3.523592E+03,6.921818E+03,1.757077E-01,5.875520E-01,2.385954E+03,5.815492E+03,1.189095E-01,4.958019E-01,3.567855E+03,6.498143E+03,1.778912E-01,5.511728E-01,2.385948E+03,4.254320E+03,1.189092E-01,3.607723E-01
08:30:00,2.636539E+03,3.797261E+04,1.343233E-01,3.244530E+00,4.780452E+03,2.730174E+04,2.423440E-01,2.332147E+00,1.085384E+04,2.750027E+04,5.515093E-01,2.349428E+00,4.970492E+03,7.340602E+03,2.523608E-01,6.285846E-01,3.295997E+03,6.435305E+03,1.673302E-01,5.529297E-01,5.001991E+03,6.858963E+03,2.539618E-01,5.870778E-01,3.295954E+03,4.475118E+03,1.673280E-01,3.829928E-01,2.699837E+03,5.823612E+03,1.373086E-01,4.989267E-01,1.843053E+03,5.452750E+03,9.373124E-02,4.689659E-01,2.756252E+03,5.365756E+03,1.401740E-01,4.594608E-01,1.843065E+03,3.505629E+03,9.373188E-02,3.001386E-01,3.436397E+03,7.304103E+03,1.747196E-01,6.253904E-01,2.322507E+03,6.419934E+03,1.180653E-01,5.515749E-01,3.479129E+03,6.820212E+03,1.768854E-01,5.836930E-01,2.322504E+03,4.452414E+03,1.180651E-01,3.810042E-01
08:45:00,3.023070E+03,3.916617E+04,1.542737E-01,3.374764E+00,5.513951E+03,2.782391E+04,2.802029E-01,2.398725E+00,1.224472E+04,2.810995E+04,6.232986E-01,2.423708E+00,5.400037E+03,7.669966E+03,2.751308E-01,6.623556E-01,3.571023E+03,6.994503E+03,1.819497E-01,6.053617E-01,5.436230E+03,7.149820E+03,2.769700E-01,6.173173E-01,3.570963E+03,4.657148E+03,1.819467E-01,4.020780E-01,3.052354E+03,6.122972E+03,1.555261E-01,5.288385E-01,2.072606E+03,5.991924E+03,1.056239E-01,5.188405E-01,3.112171E+03,5.630148E+03,1.585781E-01,4.861540E-01,2.072609E+03,3.670622E+03,1.056241E-01,3.169322E-01,3.840226E+03,7.614106E+03,1.956991E-01,6.574642E-01,2.581931E+03,6.967797E+03,1.315847E-01,6.030150E-01,3.884710E+03,7.092068E+03,1.979659E-01,6.122644E-01,2.581915E+03,4.622095E+03,1.315839E-01,3.990079E-01
09:00:00,3.401142E+03,3.946766E+04,1.737877E-01,3.433191E+00,6.175870E+03,2.843875E+04,3.145639E-01,2.472612E+00,1.256180E+04,2.884106E+04,6.431791E-01,2.507796E+00,5.376303E+03,8.015251E+03,2.760636E-01,6.975131E-01,3.549806E+03,7.557699E+03,1.822969E-01,6.584162E-01,5.409145E+03,7.478972E+03,2.777544E-01,6.507670E-01,3.549748E+03,4.864754E+03,1.822940E-01,4.233045E-01,3.153281E+03,6.434597E+03,1.616268E-01,5.598050E-01,2.133673E+03,6.531662E+03,1.094015E-01,5.690360E-01,3.210811E+03,5.926354E+03,1.645914E-01,5.154997E-01,2.133675E+03,3.856965E+03,1.094017E-01,3.355036E-01,3.909308E+03,7.933536E+03,2.005586E-01,6.903599E-01,2.621865E+03,7.515166E+03,1.345336E-01,6.546887E-01,3.951858E+03,7.395912E+03,2.027488E-01,6.434976E-01,2.621848E+03,4.813349E+03,1.345327E-01,4.188045E-01
09:15:00,2.935812E+03,3.859941E+04,1.517970E-01,3.377032E+00,5.617582E+03,2.765859E+04,2.902231E-01,2.419869E+00,1.145494E+04,2.820453E+04,5.912371E-01,2.467636E+00,5.036635E+03,8.008346E+03,2.599506E-01,7.006697E-01,3.326941E+03,7.857367E+03,1.717099E-01,6.874566E-01,5.067739E+03,7.480312E+03,2.615559E-01,6.544727E-01,3.326891E+03,4.863089E+03,1.717073E-01,4.254838E-01,2.945913E+03,6.417415E+03,1.520449E-01,5.614789E-01,1.995546E+03,6.820669E+03,1.029943E-01,5.967587E-01,3.001090E+03,5.919771E+03,1.548927E-01,5.179396E-01,1.995552E+03,3.849529E+03,1.029947E-01,3.368065E-01,3.662225E+03,7.894345E+03,1.890137E-01,6.906914E-01,2.458575E+03,7.794455E+03,1.268913E-01,6.819483E-01,3.702753E+03,7.365854E+03,1.911055E-01,6.444547E-01,2.458564E+03,4.791437E+03,1.268907E-01,4.192123E-01
09:30:00,3.300800E+03,3.867426E+04,1.706356E-01,3.383674E+00,6.315361E+03,2.779347E+04,3.262385E-01,2.431705E+00,1.171155E+04,2.850783E+04,6.044818E-01,2.494208E+00,4.979379E+03,8.166606E+03,2.569961E-01,7.145269E-01,3.283782E+03,8.208641E+03,1.694828E-01,7.182031E-01,5.009357E+03,7.665589E+03,2.585432E-01,6.706923E-01,3.283727E+03,4.979142E+03,1.694800E-01,4.356438E-01,2.996751E+03,6.550384E+03,1.546688E-01,5.731177E-01,2.020416E+03,7.151957E+03,1.042780E-01,6.257503E-01,3.049658E+03,6.081382E+03,1.573995E-01,5.320839E-01,2.020414E+03,3.949922E+03,1.042780E-01,3.455932E-01,3.680219E+03,8.014563E+03,1.899428E-01,7.012200E-01,2.462165E+03,8.121188E+03,1.270768E-01,7.105476E-01,3.718892E+03,7.514217E+03,1.919388E-01,6.574443E-01,2.462147E+03,4.883700E+03,1.270759E-01,4.272907E-01
09:45:00,3.147504E+03,3.833521E+04,1.624605E-01,3.354029E+00,5.874815E+03,2.747955E+04,3.032311E-01,2.404244E+00,1.111090E+04,2.838540E+04,5.734797E-01,2.483502E+00,4.794345E+03,8.230393E+03,2.474479E-01,7.201072E-01,3.161683E+03,8.451289E+03,1.631822E-01,7.394319E-01,4.823529E+03,7.766202E+03,2.489541E-01,6.794950E-01,3.161632E+03,5.043412E+03,1.631796E-01,4.412670E-01,2.876791E+03,6.577091E+03,1.484780E-01,5.754527E-01,1.940799E+03,7.368181E+03,1.001693E-01,6.446650E-01,2.928697E+03,6.146190E+03,1.511570E-01,5.377531E-01,1.940800E+03,3.990837E+03,1.001693E-01,3.491724E-01,3.546052E+03,8.035099E+03,1.830193E-01,7.030163E-01,2.373249E+03,8.335510E+03,1.224885E-01,7.292981E-01,3.583836E+03,7.572774E+03,1.849694E-01,6.625674E-01,2.373233E+03,4.921012E+03,1.224877E-01,4.305553E-01
10:00:00,2.995797E+03,3.814750E+04,1.546257E-01,3.337607E+00,5.741421E+03,2.731597E+04,2.963389E-01,2.389930E+00,1.081466E+04,2.843310E+04,5.581900E-01,2.487674E+00,4.678091E+03,8.321994E+03,2.414498E-01,7.281189E-01,3.084231E+03,8.655459E+03,1.591861E-01,7.572909E-01,4.706549E+03,7.901394E+03,2.429186E-01,6.913212E-01,3.084181E+03,5.130651E+03,1.591835E-01,4.488985E-01,2.822320E+03,6.627019E+03,1.456677E-01,5.798177E-01,1.902773E+03,7.543478E+03,9.820739E-02,6.599967E-01,2.873026E+03,6.240535E+03,1.482848E-01,5.460051E-01,1.902774E+03,4.051589E+03,9.820743E-02,3.544862E-01,3.476371E+03,8.078939E+03,1.794245E-01,7.068493E-01,2.325344E+03,8.508029E+03,1.200171E-01,7.443881E-01,3.513111E+03,7.661386E+03,1.813208E-01,6.703183E-01,2.325328E+03,4.978427E+03,1.200163E-01,4.355774E-01
10:15:00,2.962567E+03,3.800312E+04,1.529105E-01,3.324977E+00,5.652877E+03,2.718751E+04,2.917686E-01,2.378691E+00,1.056055E+04,2.853219E+04,5.450740E-01,2.496344E+00,4.582963E+03,8.416780E+03,2.365413E-01,7.364107E-01,3.020965E+03,8.809281E+03,1.559216E-01,7.707461E-01,4.610786E+03,8.043170E+03,2.379773E-01,7.037246E-01,3.020916E+03,5.222940E+03,1.559191E-01,4.569726E-01,2.778165E+03,6.675454E+03,1.433894E-01,5.840537E-01,1.872106E+03,7.665408E+03,9.662507E-02,6.706610E-01,2.827873E+03,6.336694E+03,1.459551E-01,5.544170E-01,1.872106E+03,4.114458E+03,9.662509E-02,3.599861E-01,3.420477E+03,8.122188E+03,1.765407E-01,7.106321E-01,2.287050E+03,8.627430E+03,1.180414E-01,7.548320E-01,3.456333E+03,7.752814E+03,1.783914E-01,6.783167E-01,2.287034E+03,5.038515E+03,1.180405E-01,4.408342E-01
10:30:00,2.912839E+03,3.788200E+04,1.503438E-01,3.314382E+00,5.569248E+03,2.707781E+04,2.874522E-01,2.369095E+00,1.034203E+04,2.866230E+04,5.337954E-01,2.507730E+00,4.502790E+03,8.511422E+03,2.324041E-01,7.446907E-01,2.967750E+03,8.909417E+03,1.531756E-01,7.795054E-01,4.530046E+03,8.185385E+03,2.338109E-01,7.161671E-01,2.967702E+03,5.316100E+03,1.531731E-01,4.651233E-01,2.741557E+03,6.720063E+03,1.415005E-01,5.879560E-01,1.846716E+03,7.731595E+03,9.531496E-02,6.764497E-01,2.790392E+03,6.429777E+03,1.440211E-01,5.625604E-01,1.846716E+03,4.176019E+03,9.531497E-02,3.653718E-01,3.374027E+03,8.162348E+03,1.741441E-01,7.141455E-01,2.255263E+03,8.691056E+03,1.164013E-01,7.603969E-01,3.409103E+03,7.841756E+03,1.759545E-01,6.860981E-01,2.255247E+03,5.097638E+03,1.164004E-01,4.460069E-01
